CVE-2023-0204,1673383734.21,1682097894.842,100.85834064814814,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H,6.5
CVE-2023-0205,1673383734.895,1682097995.234,100.85949466435186,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:L,5
CVE-2023-0206,1673383735.709,1682098045.553,100.86006763888889,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,7.5
CVE-2023-0207,1673383736.38,1682098088.389,100.86055565972221,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H,7.5
CVE-2023-0208,1673383736.988,1680286999.574,79.89887252314814,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:H,8.4
CVE-2023-0209,1673383737.649,1682098134.45,100.86107408564816,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,8.2
CVE-2023-0213,1673396775.276,1680052965.724,77.0392412962963,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,8.8
CVE-2023-0214,1673403402.326,1674006556.055,6.9809459375000005,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1
CVE-2023-0221,1673421624.28,1673590743.662,1.9574002546296299,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H,4.4
CVE-2023-0223,1673362800.0,1678287600.0,57.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3
CVE-2023-0228,1673470216.315,1677689041.106,48.828990636574076,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,8.8
CVE-2023-0238,1673492325.802,1693288610.791,229.12366885416668,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,3.9
CVE-2023-0240,1673496240.937,1675052229.182,18.00912320601852,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8
CVE-2023-0243,1673502335.047,1673502396.016,0.0007056597222222222,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0244,1673502555.537,1673502580.968,0.00029434027777777775,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0245,1673502714.408,1673502730.601,0.00018741898148148152,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0246,1673502974.214,1673503027.023,0.0006112152777777777,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,3.5
CVE-2023-0248,1673504780.842,1702555053.625,336.2300090625,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:L/I:H/A:L,7.5
CVE-2023-0249,1673506525.434,1675863830.324,27.28362141203704,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8
CVE-2023-0250,1673506568.588,1675863950.148,27.284508796296297,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8
CVE-2023-0251,1673506604.368,1675864060.716,27.28537439814815,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8
CVE-2023-0253,1673511856.154,1675316336.927,20.885194131944445,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:L/A:N,6.4
CVE-2023-0254,1673512197.434,1673512466.499,0.0031141782407407407,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2
CVE-2023-0256,1673524945.399,1673524984.018,0.00044697916666666665,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0257,1673525357.469,1673525373.279,0.00018298611111111112,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,4.7
CVE-2023-0258,1673525956.961,1673526059.1,0.0011821643518518518,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:N/I:L/A:N,2.4
CVE-2023-0266,1673564293.39,1675051772.141,17.216189247685183,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:C/C:L/I:H/A:H,7.9
CVE-2023-0281,1673569055.86,1673569107.64,0.0005993055555555555,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0283,1673569176.713,1673569241.172,0.0007460532407407408,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0284,1673570559.643,1674529437.774,11.098126516203704,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H,6.8
CVE-2023-0287,1673581206.073,1673581249.004,0.0004968865740740741,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,3.5
CVE-2023-0291,1673596468.658,1686256399.875,146.52698167824073,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:L,7.2
CVE-2023-0292,1673596582.667,1686256412.758,146.52581123842592,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,5.4
CVE-2023-0293,1673606682.271,1673606685.861,4.1550925925925925e-05,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,4.3
CVE-2023-0294,1673606770.874,1673606774.739,4.47337962962963e-05,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8
CVE-2023-0295,1673607270.477,1673607273.692,3.721064814814815e-05,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:L/I:L/A:N,5.5
CVE-2023-0303,1673740880.491,1673751483.447,0.12271939814814815,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0304,1673740890.502,1673751484.38,0.12261432870370371,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0305,1673740897.225,1673751485.307,0.12254724537037037,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,6.3
CVE-2023-0317,1673829360.479,1681873066.409,93.09844826388888,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,4.9
CVE-2023-0319,1673794800.0,1680620400.0,79.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:N,5.8
CVE-2023-0320,1673841114.497,1679282316.073,62.9768700925926,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4
CVE-2023-0321,1673794800.0,1674572400.0,9.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1
CVE-2023-0322,1673841818.488,1678846523.895,57.92483109953704,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1
CVE-2023-0324,1673847208.552,1673848683.549,0.01707172453703704,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,7.3
CVE-2023-0326,1673794800.0,1679842800.0,70.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:N/A:N,5
CVE-2023-0327,1673862555.493,1673862623.372,0.0007856365740740741,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N,3.5
CVE-2023-0332,1673908035.368,1673908145.823,0.0012784143518518518,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,7.3
CVE-2023-0339,1673932787.477,1677568863.54,42.08421369212963,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1
CVE-2023-0341,1673939041.89,1675174973.634,14.304765555555555,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8
CVE-2023-0342,1673881200.0,1686236400.0,143.0,CVSS:3.1/AV:L/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:N,3.1
CVE-2023-0343,1673950891.364,1680244942.858,72.84781821759259,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,6.5
CVE-2023-0344,1673950963.89,1680245003.608,72.8476819212963,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1
CVE-2023-0345,1673950987.627,1678706970.386,55.046096747685176,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8
CVE-2023-0346,1673951002.836,1678706880.701,55.04488269675926,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5
CVE-2023-0347,1673951018.395,1678706822.285,55.04402650462962,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5
CVE-2023-0348,1673951170.294,1678706651.414,55.040290740740744,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5
CVE-2023-0349,1673951185.206,1678706614.393,55.03968966435185,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5
CVE-2023-0350,1673951198.901,1678706573.97,55.03906329861112,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,6.5
CVE-2023-0351,1673951214.871,1678706521.322,55.0382691087963,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8
CVE-2023-0352,1673951235.123,1678706151.389,55.033753078703704,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1
CVE-2023-0353,1673951253.597,1678705642.716,55.02765184027778,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2
CVE-2023-0354,1673951274.246,1678705483.54,55.02557053240741,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1
CVE-2023-0355,1673951289.196,1678705067.69,55.02058442129629,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,6.5
CVE-2023-0356,1673955496.469,1674553213.224,6.918017997685186,CVSS:3.1/AV:A/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,5.7
CVE-2023-0359,1673975596.899,1688930481.203,173.0889387037037,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,5.9
CVE-2023-0382,1674001006.966,1680642839.289,76.87305929398148,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5
CVE-2023-0383,1674011782.658,1681945231.91,91.82232930555556,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5
CVE-2023-0384,1674012296.267,1681945330.554,91.8175264699074,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5
CVE-2023-0385,1674019121.93,1674019135.171,0.0001532523148148148,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,4.3
CVE-2023-0397,1674054000.0,1674054000.0,0.0,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:L/I:H/A:H,9.6
CVE-2023-0400,1674096639.778,1675236849.911,13.19687653935185,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:N/I:H/A:N,5.9
CVE-2023-0402,1674104818.319,1674104828.694,0.00012008101851851851,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,5.4
CVE-2023-0403,1674104875.357,1674104879.775,5.113425925925926e-05,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,5.4
CVE-2023-0404,1674105911.815,1674105917.678,6.78587962962963e-05,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,5.4
CVE-2023-0411,1674140400.0,1674486000.0,4.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3
CVE-2023-0412,1674140400.0,1674486000.0,4.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3
CVE-2023-0413,1674140400.0,1674486000.0,4.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3
CVE-2023-0414,1674140400.0,1674486000.0,4.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3
CVE-2023-0415,1674140400.0,1674486000.0,4.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3
CVE-2023-0416,1674140400.0,1674486000.0,4.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3
CVE-2023-0417,1674140400.0,1674486000.0,4.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,6.3
CVE-2023-0425,1674179956.973,1691352406.584,198.75520383101855,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H,8.6
CVE-2023-0426,1674179978.448,1691353425.868,198.76675254629632,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H,8.6
CVE-2023-0436,1674439797.445,1699325087.971,288.02419590277776,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:N/A:N,4.5
CVE-2023-0437,1674439862.35,1705034019.503,354.09904112268515,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,5.3
